"invoice_id","branch","city","category","unit_price","quantity","date","time","payment_method","rating","profit_margin","total_price","shift","day_name","unit_price_diff_from_cat_avg"
"192","WALM062","Galveston","Fashion accessories","73.52","2","2019-01-15","13:41:00","Ewallet","4.6","0.33","147.04","Afternoon","Tuesday","23.4"
"193","WALM090","Brownwood","Food and beverages","87.8","9","2019-03-16","19:08:00","Cash","9.2","0.33","790.2","Evening","Saturday","31.79"
"194","WALM015","Grand Prairie","Home and lifestyle","25.55","4","2019-01-26","20:23:00","Ewallet","5.7","0.48","102.2","Evening","Saturday","-24.89"
"195","WALM003","San Antonio","Electronic accessories","32.71","5","2019-03-19","11:30:00","Credit card","9.9","0.48","163.55","Morning","Tuesday","-18.93"
"196","WALM066","Grapevine","Fashion accessories","74.29","1","2019-01-13","19:30:00","Cash","5","0.33","74.29","Evening","Sunday","24.17"
"197","WALM079","La Porte","Health and beauty","43.7","2","2019-03-26","18:03:00","Cash","4.9","0.33","87.4","Evening","Tuesday","-11.15"
"198","WALM002","Dallas","Home and lifestyle","25.29","1","2019-03-23","10:13:00","Ewallet","6.1","0.36","25.29","Morning","Saturday","-25.15"
"199","WALM094","Alamo","Health and beauty","41.5","4","2019-03-12","19:58:00","Credit card","8.2","0.33","166","Evening","Tuesday","-13.35"
"200","WALM047","Flower Mound","Food and beverages","71.39","5","2019-02-17","19:57:00","Credit card","5.5","0.48","356.95","Evening","Sunday","15.38"
"201","WALM100","Canyon","Sports and travel","19.15","6","2019-01-29","10:01:00","Credit card","6.8","0.18","114.9","Morning","Tuesday","-37.84"
"202","WALM005","Fort Worth","Electronic accessories","57.49","4","2019-03-15","11:57:00","Cash","6.6","0.48","229.96","Morning","Friday","5.85"
"203","WALM086","Rosenberg","Electronic accessories","61.41","7","2019-01-14","10:02:00","Cash","9.8","0.33","429.87","Morning","Monday","9.77"
"204","WALM029","Round Rock","Health and beauty","25.9","10","2019-02-06","14:51:00","Ewallet","8.7","0.48","259","Afternoon","Wednesday","-28.95"
"205","WALM065","Texas City","Home and lifestyle","17.77","5","2019-02-15","12:42:00","Credit card","5.4","0.33","88.85","Afternoon","Friday","-32.67"
"206","WALM085","Kerrville","Health and beauty","23.03","9","2019-01-03","12:02:00","Ewallet","7.9","0.33","207.27","Afternoon","Thursday","-31.82"
"207","WALM034","College Station","Electronic accessories","66.65","9","2019-01-04","18:19:00","Credit card","9.7","0.48","599.85","Evening","Friday","15.01"
"208","WALM055","Waxahachie","Home and lifestyle","28.53","10","2019-03-18","17:38:00","Ewallet","7.8","0.33","285.3","Evening","Monday","-21.91"
"209","WALM043","Baytown","Fashion accessories","30.37","3","2019-03-28","13:41:00","Ewallet","5.1","0.48","91.11","Afternoon","Thursday","-19.75"
"210","WALM003","San Antonio","Electronic accessories","99.73","9","2019-03-02","19:42:00","Credit card","6.5","0.48","897.57","Evening","Saturday","48.09"
"211","WALM050","Victoria","Electronic accessories","26.23","9","2019-01-25","20:24:00","Ewallet","5.9","0.48","236.07","Evening","Friday","-25.41"
"212","WALM057","Euless","Food and beverages","93.26","9","2019-01-16","18:08:00","Cash","8.8","0.33","839.34","Evening","Wednesday","37.25"
"213","WALM088","Cleburne","Home and lifestyle","92.36","5","2019-03-20","19:17:00","Ewallet","4.9","0.33","461.8","Evening","Wednesday","41.92"
"214","WALM093","Angleton","Sports and travel","46.42","3","2019-01-04","13:24:00","Credit card","4.4","0.33","139.26","Afternoon","Friday","-10.57"
"215","WALM065","Texas City","Sports and travel","29.61","7","2019-03-11","15:53:00","Cash","6.5","0.33","207.27","Afternoon","Monday","-27.38"
"216","WALM072","Lancaster","Home and lifestyle","18.28","1","2019-03-22","15:05:00","Credit card","8.3","0.33","18.28","Afternoon","Friday","-32.16"
"217","WALM038","Sugar Land","Sports and travel","24.77","5","2019-03-24","18:27:00","Cash","8.5","0.48","123.85","Evening","Sunday","-32.22"
"218","WALM081","Friendswood","Electronic accessories","94.64","3","2019-02-21","16:55:00","Cash","5.5","0.33","283.92","Afternoon","Thursday","43"
"219","WALM043","Baytown","Fashion accessories","94.87","8","2019-02-12","12:58:00","Ewallet","8.7","0.48","758.96","Afternoon","Tuesday","44.75"
"220","WALM044","Pharr","Food and beverages","57.34","3","2019-03-10","18:59:00","Credit card","7.9","0.48","172.02","Evening","Sunday","1.33"
"221","WALM002","Dallas","Electronic accessories","45.35","6","2019-01-31","13:44:00","Ewallet","6.1","0.36","272.1","Afternoon","Thursday","-6.29"
"222","WALM056","Rowlett","Food and beverages","62.08","7","2019-03-06","13:46:00","Ewallet","5.4","0.33","434.56","Afternoon","Wednesday","6.07"
"223","WALM020","Killeen","Electronic accessories","11.81","5","2019-02-17","18:06:00","Cash","9.4","0.48","59.05","Evening","Sunday","-39.83"
"224","WALM026","Denton","Fashion accessories","12.54","1","2019-02-21","12:38:00","Cash","8.2","0.48","12.54","Afternoon","Thursday","-37.58"
"225","WALM003","San Antonio","Food and beverages","43.25","2","2019-03-20","15:56:00","Cash","6.2","0.48","86.5","Afternoon","Wednesday","-12.76"
"226","WALM067","Haltom City","Sports and travel","87.16","2","2019-01-11","14:29:00","Credit card","9.7","0.33","174.32","Afternoon","Friday","30.17"
"227","WALM059","Pflugerville","Health and beauty","69.37","9","2019-01-26","19:14:00","Ewallet","4","0.33","624.33","Evening","Saturday","14.52"
"228","WALM068","Burleson","Electronic accessories","37.06","4","2019-01-31","16:24:00","Ewallet","9.7","0.33","148.24","Afternoon","Thursday","-14.58"
"229","WALM049","North Richland Hills","Electronic accessories","90.7","6","2019-02-26","10:52:00","Cash","5.3","0.48","544.2","Morning","Tuesday","39.06"
"230","WALM087","Waxahachie","Home and lifestyle","63.42","8","2019-03-11","12:55:00","Ewallet","7.4","0.33","507.36","Afternoon","Monday","12.98"
"231","WALM007","Arlington","Fashion accessories","81.37","2","2019-01-26","19:28:00","Cash","6.5","0.48","162.74","Evening","Saturday","31.25"
"232","WALM024","Carrollton","Electronic accessories","10.59","3","2019-03-12","13:52:00","Credit card","8.7","0.48","31.77","Afternoon","Tuesday","-41.05"
"233","WALM059","Pflugerville","Health and beauty","84.09","9","2019-02-11","10:54:00","Cash","8","0.33","756.81","Morning","Monday","29.24"
"234","WALM045","Missouri City","Fashion accessories","73.82","4","2019-02-21","18:31:00","Credit card","6.7","0.48","295.28","Evening","Thursday","23.7"
"235","WALM069","Rockwall","Health and beauty","51.94","10","2019-03-09","18:24:00","Ewallet","6.5","0.33","519.4","Evening","Saturday","-2.91"
"236","WALM084","Schertz","Sports and travel","93.14","2","2019-01-20","18:09:00","Ewallet","4.1","0.33","186.28","Evening","Sunday","36.15"
"237","WALM068","Burleson","Health and beauty","17.41","5","2019-01-28","15:16:00","Credit card","4.9","0.33","87.05","Afternoon","Monday","-37.44"
"238","WALM023","Midland","Fashion accessories","44.22","5","2019-03-05","17:07:00","Credit card","8.6","0.48","221.1","Evening","Tuesday","-5.9"
"239","WALM040","Edinburg","Electronic accessories","13.22","5","2019-03-02","19:26:00","Cash","4.3","0.48","66.1","Evening","Saturday","-38.42"
"240","WALM085","Kerrville","Fashion accessories","89.69","1","2019-01-11","11:20:00","Ewallet","4.9","0.33","89.69","Morning","Friday","39.57"
"241","WALM009","Plano","Food and beverages","24.94","9","2019-01-11","16:49:00","Credit card","5.6","0.48","224.46","Afternoon","Friday","-31.07"
"242","WALM100","Canyon","Health and beauty","59.77","2","2019-03-11","12:01:00","Credit card","5.8","0.18","119.54","Afternoon","Monday","4.92"
"243","WALM077","Coppell","Fashion accessories","93.2","2","2019-02-28","18:37:00","Credit card","6","0.33","186.4","Evening","Thursday","43.08"
"244","WALM034","College Station","Home and lifestyle","62.65","4","2019-01-05","11:25:00","Cash","4.2","0.48","250.6","Morning","Saturday","12.21"
"245","WALM070","Hurst","Home and lifestyle","93.87","8","2019-02-02","18:42:00","Credit card","8.3","0.33","750.96","Evening","Saturday","43.43"
"246","WALM021","McAllen","Home and lifestyle","47.59","8","2019-01-01","14:47:00","Cash","5.7","0.48","380.72","Afternoon","Tuesday","-2.85"
"247","WALM044","Pharr","Electronic accessories","81.4","3","2019-02-09","19:43:00","Cash","4.8","0.48","244.2","Evening","Saturday","29.76"
"248","WALM055","Waxahachie","Fashion accessories","17.94","5","2019-01-23","14:04:00","Ewallet","6.8","0.33","89.7","Afternoon","Wednesday","-32.18"
"249","WALM019","Pasadena","Electronic accessories","77.72","4","2019-01-07","16:11:00","Credit card","8.8","0.48","310.88","Afternoon","Monday","26.08"
"250","WALM026","Denton","Food and beverages","73.06","7","2019-01-14","19:06:00","Credit card","4.2","0.48","511.42","Evening","Monday","17.05"
"251","WALM033","Pearland","Food and beverages","46.55","9","2019-02-02","15:34:00","Ewallet","6.4","0.48","418.95","Afternoon","Saturday","-9.46"
"252","WALM078","Del Rio","Fashion accessories","35.19","10","2019-03-17","19:06:00","Credit card","8.4","0.33","351.9","Evening","Sunday","-14.93"
"253","WALM066","Grapevine","Sports and travel","14.39","2","2019-03-02","19:44:00","Credit card","7.2","0.33","28.78","Evening","Saturday","-42.6"
"254","WALM011","Lubbock","Home and lifestyle","23.75","4","2019-03-16","11:22:00","Cash","5.2","0.48","95","Morning","Saturday","-26.69"
"255","WALM016","Brownsville","Home and lifestyle","58.9","8","2019-01-06","11:23:00","Cash","8.9","0.48","471.2","Morning","Sunday","8.46"
"256","WALM048","Harlingen","Fashion accessories","32.62","4","2019-01-29","14:12:00","Cash","9","0.48","130.48","Afternoon","Tuesday","-17.5"
"257","WALM067","Haltom City","Electronic accessories","66.35","1","2019-01-31","10:46:00","Credit card","9.7","0.33","66.35","Morning","Thursday","14.71"
"258","WALM049","North Richland Hills","Home and lifestyle","25.91","6","2019-02-05","10:16:00","Ewallet","8.7","0.48","155.46","Morning","Tuesday","-24.53"
"259","WALM029","Round Rock","Electronic accessories","32.25","4","2019-02-13","12:38:00","Ewallet","6.5","0.48","129","Afternoon","Wednesday","-19.39"
"260","WALM100","Canyon","Electronic accessories","65.94","4","2019-02-07","13:05:00","Credit card","6.9","0.18","263.76","Afternoon","Thursday","14.3"
"261","WALM074","Weslaco","Electronic accessories","75.06","9","2019-03-19","13:25:00","Cash","6.2","0.33","675.54","Afternoon","Tuesday","23.42"
"262","WALM019","Pasadena","Fashion accessories","16.45","4","2019-03-07","14:53:00","Ewallet","5.6","0.48","65.8","Afternoon","Thursday","-33.67"
"263","WALM022","Mesquite","Fashion accessories","38.3","4","2019-03-13","19:22:00","Cash","5.7","0.48","153.2","Evening","Wednesday","-11.82"
"264","WALM099","Weatherford","Sports and travel","22.24","10","2019-02-09","11:00:00","Cash","4.2","0.18","222.4","Morning","Saturday","-34.75"
"265","WALM095","Big Spring","Sports and travel","54.45","1","2019-02-26","19:24:00","Ewallet","7.9","0.33","54.45","Evening","Tuesday","-2.54"
"266","WALM075","San Marcos","Sports and travel","98.4","7","2019-03-12","12:43:00","Credit card","8.7","0.33","688.8","Afternoon","Tuesday","41.41"
"267","WALM072","Lancaster","Home and lifestyle","35.47","4","2019-03-14","17:22:00","Credit card","6.9","0.33","141.88","Evening","Thursday","-14.97"
"268","WALM081","Friendswood","Food and beverages","74.6","10","2019-01-08","20:55:00","Cash","9.5","0.33","746","Evening","Tuesday","18.59"
"269","WALM001","Houston","Home and lifestyle","70.74","4","2019-01-05","16:05:00","Credit card","4.4","0.36","282.96","Afternoon","Saturday","20.3"
"270","WALM001","Houston","Home and lifestyle","35.54","10","2019-01-04","13:34:00","Ewallet","7","0.36","355.4","Afternoon","Friday","-14.9"
"271","WALM069","Rockwall","Sports and travel","67.43","5","2019-03-06","18:13:00","Ewallet","6.3","0.33","337.15","Evening","Wednesday","10.44"
"272","WALM027","Abilene","Health and beauty","21.12","2","2019-01-03","19:17:00","Cash","9.7","0.48","42.24","Evening","Thursday","-33.73"
"273","WALM094","Alamo","Home and lifestyle","21.54","9","2019-01-07","11:44:00","Credit card","8.8","0.33","193.86","Morning","Monday","-28.9"
"274","WALM025","Waco","Home and lifestyle","12.03","2","2019-01-27","15:51:00","Cash","5.1","0.48","24.06","Afternoon","Sunday","-38.41"
"275","WALM042","Bryan","Health and beauty","99.71","6","2019-02-26","16:52:00","Ewallet","7.9","0.48","598.26","Afternoon","Tuesday","44.86"
"276","WALM056","Rowlett","Fashion accessories","47.97","7","2019-01-07","20:52:00","Cash","6.2","0.33","335.79","Evening","Monday","-2.15"
"277","WALM027","Abilene","Home and lifestyle","21.82","10","2019-01-07","17:36:00","Cash","7.1","0.48","218.2","Evening","Monday","-28.62"
"278","WALM046","Temple","Fashion accessories","95.42","4","2019-02-02","13:23:00","Ewallet","6.4","0.48","381.68","Afternoon","Saturday","45.3"
"279","WALM091","Little Elm","Fashion accessories","70.99","10","2019-03-20","16:28:00","Cash","5.7","0.33","709.9","Afternoon","Wednesday","20.87"
"280","WALM051","New Braunfels","Sports and travel","44.02","10","2019-03-20","19:57:00","Credit card","9.6","0.48","440.2","Evening","Wednesday","-12.97"
"281","WALM073","Seguin","Home and lifestyle","69.96","8","2019-02-15","17:01:00","Credit card","6.4","0.33","559.68","Evening","Friday","19.52"
"282","WALM036","Allen","Home and lifestyle","37","1","2019-03-06","13:29:00","Credit card","7.9","0.48","37","Afternoon","Wednesday","-13.44"
"283","WALM097","Alice","Sports and travel","15.34","1","2019-01-06","11:09:00","Cash","6.5","0.18","15.34","Morning","Sunday","-41.65"
"284","WALM030","Richardson","Health and beauty","99.83","6","2019-03-04","15:02:00","Ewallet","8.5","0.48","598.98","Afternoon","Monday","44.98"
"285","WALM079","La Porte","Health and beauty","47.67","4","2019-03-12","14:21:00","Cash","9.1","0.33","190.68","Afternoon","Tuesday","-7.18"
"286","WALM052","Mansfield","Health and beauty","66.68","5","2019-02-20","18:01:00","Cash","7.6","0.57","333.4","Evening","Wednesday","11.83"
"287","WALM010","Laredo","Home and lifestyle","74.86","1","2019-03-24","14:49:00","Cash","6.9","0.48","74.86","Afternoon","Sunday","24.42"
"288","WALM079","La Porte","Sports and travel","23.75","9","2019-01-31","12:02:00","Cash","9.5","0.33","213.75","Afternoon","Thursday","-33.24"
"289","WALM094","Alamo","Food and beverages","48.51","7","2019-01-25","13:30:00","Credit card","5.2","0.33","339.57","Afternoon","Friday","-7.5"
"290","WALM074","Weslaco","Home and lifestyle","94.88","7","2019-02-03","14:38:00","Cash","4.2","0.33","664.16","Afternoon","Sunday","44.44"
"291","WALM017","McKinney","Electronic accessories","40.3","10","2019-01-24","17:37:00","Credit card","7","0.48","403","Evening","Thursday","-11.34"
"292","WALM040","Edinburg","Electronic accessories","27.85","7","2019-03-14","17:20:00","Ewallet","6","0.48","194.95","Evening","Thursday","-23.79"
"293","WALM007","Arlington","Electronic accessories","62.48","1","2019-02-18","20:29:00","Cash","4.7","0.48","62.48","Evening","Monday","10.84"
"294","WALM015","Grand Prairie","Food and beverages","36.36","2","2019-01-21","10:00:00","Cash","7.1","0.48","72.72","Morning","Monday","-19.65"
"295","WALM023","Midland","Health and beauty","18.11","10","2019-03-13","11:46:00","Ewallet","5.9","0.48","181.1","Morning","Wednesday","-36.74"
"296","WALM014","Amarillo","Electronic accessories","51.92","5","2019-03-03","13:42:00","Cash","7.5","0.48","259.6","Afternoon","Sunday","0.28"
"297","WALM036","Allen","Electronic accessories","28.84","4","2019-03-29","14:44:00","Cash","6.4","0.48","115.36","Afternoon","Friday","-22.8"
"298","WALM085","Kerrville","Home and lifestyle","78.38","6","2019-01-10","14:16:00","Ewallet","5.8","0.33","470.28","Afternoon","Thursday","27.94"
"299","WALM095","Big Spring","Home and lifestyle","60.01","4","2019-01-25","15:54:00","Cash","4.5","0.33","240.04","Afternoon","Friday","9.57"
"300","WALM017","McKinney","Home and lifestyle","88.61","1","2019-01-19","10:21:00","Cash","7.7","0.48","88.61","Morning","Saturday","38.17"
"301","WALM100","Canyon","Fashion accessories","99.82","2","2019-01-02","18:09:00","Credit card","6.7","0.18","199.64","Evening","Wednesday","49.7"
"302","WALM048","Harlingen","Health and beauty","39.01","1","2019-03-12","16:46:00","Credit card","4.7","0.48","39.01","Afternoon","Tuesday","-15.84"
"303","WALM031","Lewisville","Food and beverages","48.61","1","2019-02-25","15:31:00","Cash","4.4","0.48","48.61","Afternoon","Monday","-7.4"
"304","WALM026","Denton","Electronic accessories","51.19","4","2019-03-18","17:15:00","Credit card","4.7","0.48","204.76","Evening","Monday","-0.45"
"305","WALM045","Missouri City","Electronic accessories","14.96","8","2019-02-23","12:29:00","Credit card","8.6","0.48","119.68","Afternoon","Saturday","-36.68"
"306","WALM053","Conroe","Electronic accessories","72.2","7","2019-03-26","20:14:00","Ewallet","4.3","0.21","505.4","Evening","Tuesday","20.56"
"307","WALM088","Cleburne","Sports and travel","40.23","7","2019-03-30","13:22:00","Cash","9.6","0.33","281.61","Afternoon","Saturday","-16.76"
